4.331999e-04 1.280223e-01
4.333999e-04 1.280222e-01
4.335998e-04 1.280222e-01
4.337997e-04 1.280221e-01
4.339997e-04 1.280221e-01
4.341996e-04 1.280220e-01
4.343995e-04 1.280220e-01
4.345994e-04 1.280219e-01
4.347994e-04 1.280219e-01
4.349993e-04 1.280218e-01
4.351992e-04 1.280218e-01
4.353992e-04 1.280217e-01
4.355991e-04 1.280217e-01
4.357990e-04 1.280216e-01
4.359990e-04 1.280215e-01
4.361989e-04 1.280215e-01
4.363988e-04 1.280214e-01
4.365987e-04 1.280214e-01
4.367987e-04 1.280213e-01
4.369986e-04 1.280213e-01
4.371985e-04 1.280212e-01
4.373985e-04 1.280212e-01
4.375984e-04 1.280211e-01
4.377983e-04 1.280211e-01
4.379982e-04 1.280210e-01
4.381982e-04 1.280210e-01
4.383981e-04 1.280209e-01
4.385980e-04 1.280208e-01
4.387980e-04 1.280208e-01
4.389979e-04 1.280207e-01
4.391978e-04 1.280207e-01
4.393978e-04 1.280206e-01
4.395977e-04 1.280206e-01
4.397976e-04 1.280205e-01
4.399975e-04 1.280205e-01
4.401975e-04 1.280204e-01
4.403974e-04 1.280204e-01
4.405973e-04 1.280203e-01
4.407973e-04 1.280203e-01
4.409972e-04 1.280202e-01
4.411971e-04 1.280201e-01
4.413971e-04 1.280201e-01
4.415970e-04 1.280200e-01
4.417969e-04 1.280200e-01
4.419968e-04 1.280199e-01
4.421968e-04 1.280199e-01
4.423967e-04 1.280198e-01
4.425966e-04 1.280198e-01
4.427966e-04 1.280197e-01
4.429965e-04 1.280197e-01
4.431964e-04 1.280196e-01
4.433963e-04 1.280196e-01
4.435963e-04 1.280195e-01
4.437962e-04 1.280195e-01
4.439961e-04 1.280194e-01
4.441961e-04 1.280193e-01
4.443960e-04 1.280193e-01
4.445959e-04 1.280192e-01
4.447959e-04 1.280192e-01
4.449958e-04 1.280191e-01
4.451957e-04 1.280191e-01
4.453956e-04 1.280190e-01
4.455956e-04 1.280190e-01
4.457955e-04 1.280189e-01
4.459954e-04 1.280189e-01
4.461954e-04 1.280188e-01
4.463953e-04 1.280188e-01
4.465952e-04 1.280187e-01
4.467951e-04 1.280186e-01
4.469951e-04 1.280186e-01
4.471950e-04 1.280185e-01
4.473949e-04 1.280185e-01
4.475949e-04 1.280184e-01
4.477948e-04 1.280184e-01
4.479947e-04 1.280183e-01
4.481947e-04 1.280183e-01
4.483946e-04 1.280182e-01
4.485945e-04 1.280182e-01
4.487944e-04 1.280181e-01
4.489944e-04 1.280181e-01
4.491943e-04 1.280180e-01
4.493942e-04 1.280179e-01
4.495942e-04 1.280179e-01
