# Y            Tr      
#     0.99      0.7   0.5
         
0   0.10113   0.17845   0.2049
1   0.10113   0.17845   0.2049
2   0.10112   0.17845   0.2049
3   0.10112   0.17845   0.2049
4   0.10112   0.17845   0.2049
5   0.10112   0.17845   0.2049
6   0.10111   0.17845   0.2049
7   0.10111   0.17845   0.2049
8   0.10111   0.17845   0.2049
9   0.1011   0.17845   0.2049
10   0.1011   0.17845   0.2049
11   0.10109   0.17845   0.2049
12   0.10109   0.17845   0.2049
13   0.10108   0.17845   0.2049
14   0.10108   0.17845   0.2049
15   0.10107   0.17845   0.2049
16   0.10107   0.17845   0.2049
17   0.10106   0.17844   0.2049
18   0.10106   0.17844   0.2049
19   0.10105   0.17844   0.2049
20   0.10105   0.17844   0.2049
21   0.10104   0.17844   0.2049
22   0.10104   0.17844   0.2049
23   0.10103   0.17844   0.2049
24   0.10103   0.17844   0.2049
25   0.10102   0.17844   0.2049
26   0.10101   0.17844   0.2049
27   0.10101   0.17844   0.2049
28   0.101   0.17844   0.2049
29   0.101   0.17844   0.2049
30   0.10099   0.17844   0.2049
31   0.10099   0.17844   0.2049
32   0.10098   0.17844   0.2049
33   0.10098   0.17844   0.2049
34   0.10097   0.17844   0.2049
35   0.10096   0.17844   0.2049
36   0.10096   0.17844   0.2049
37   0.10095   0.17844   0.2049
38   0.10095   0.17844   0.2049
39   0.10094   0.17844   0.2049
40   0.10094   0.17844   0.20489
41   0.10093   0.17844   0.20489
42   0.10092   0.17844   0.20489
43   0.10092   0.17844   0.20489
44   0.10091   0.17844   0.20489
45   0.10091   0.17844   0.20489
46   0.1009   0.17844   0.20489
47   0.1009   0.17844   0.20489
48   0.10089   0.17844   0.20489
49   0.10088   0.17844   0.20489
50   0.10088   0.17844   0.20489
51   0.10087   0.17844   0.20489
52   0.10087   0.17844   0.20489
53   0.10086   0.17844   0.20489
54   0.10086   0.17844   0.20489
55   0.10085   0.17844   0.20489
56   0.10085   0.17844   0.20489
57   0.10084   0.17844   0.20489
58   0.10083   0.17844   0.20489
59   0.10083   0.17844   0.20489
60   0.10082   0.17844   0.20489
61   0.10082   0.17844   0.20489
62   0.10081   0.17844   0.20489
63   0.1008   0.17844   0.20489
64   0.1008   0.17844   0.20489
65   0.10079   0.17844   0.20489
66   0.10079   0.17844   0.20489
67   0.10078   0.17844   0.20489
68   0.10078   0.17844   0.20489
69   0.10077   0.17844   0.20489
70   0.10076   0.17844   0.20489
71   0.10076   0.17844   0.20489
72   0.10075   0.17844   0.20489
73   0.10075   0.17844   0.20489
74   0.10074   0.17844   0.20489
75   0.10073   0.17844   0.20489
76   0.10073   0.17844   0.20489
77   0.10072   0.17844   0.20489
78   0.10072   0.17844   0.20489
79   0.10071   0.17843   0.20489
80   0.1007   0.17843   0.20489
81   0.1007   0.17843   0.20489
82   0.10069   0.17843   0.20489
83   0.10069   0.17843   0.20489
84   0.10068   0.17843   0.20489
85   0.10067   0.17843   0.20489
86   0.10067   0.17843   0.20489
87   0.10066   0.17843   0.20489
88   0.10065   0.17843   0.20489
89   0.10065   0.17843   0.20489
90   0.10064   0.17843   0.20489
91   0.10063   0.17843   0.20489
92   0.10063   0.17843   0.20489
93   0.10062   0.17843   0.20489
94   0.10061   0.17843   0.20489
95   0.1006   0.17843   0.20489
96   0.1006   0.17843   0.20489
97   0.10059   0.17843   0.20489
98   0.10058   0.17843   0.20489
99   0.10057   0.17843   0.20489
100   0.10056   0.17843   0.20489
